timestamp	0::5::pos	0::3::pos	0::2::pos	0::47::pos	0::50::pos	0::23::pos	0::32::pos	0::8::pos	0::27::pos	0::49::pos	0::45::pos	0::5::ori	0::3::ori	0::2::ori	0::47::ori	0::50::ori	0::23::ori	0::32::ori	0::8::ori	0::27::ori	0::49::ori	0::45::ori
2024-10-15 19:24:32.162	[0.24353231489658356, -0.9790889024734497, 1.493587851524353]	[0.23514795303344727, -1.0190520286560059, 1.125432014465332]	[0.2617059350013733, -1.0202867984771729, 0.8845369219779968]	[0.2873099744319916, -0.8966283798217773, 0.10424593836069107]	[0.2103823721408844, -1.2184901237487793, 0.15661633014678955]	[0.24023756384849548, -0.7279127836227417, 0.7186381816864014]	[0.41458871960639954, -1.1845760345458984, 0.7723543643951416]	[0.15069350600242615, -0.8067905902862549, 1.0495083332061768]	[0.25506359338760376, -1.2360358238220215, 1.0510704517364502]	[0.29837724566459656, -1.1509149074554443, 0.5094071626663208]	[0.25980982184410095, -0.9067551493644714, 0.5026847124099731]	[-0.010762901976704597, 0.1252688467502594, 0.9330999255180359, 0.33692222833633423]	[-0.024760602042078972, -0.006047774106264114, 0.7822529673576355, 0.6224392652511597]	[-0.04371092841029167, -0.03327140957117081, 0.7655662298202515, 0.6410076022148132]	[-0.0364864245057106, 0.020077865570783615, 0.6991465091705322, 0.7137646079063416]	[-0.0268811397254467, -0.04053692892193794, 0.8613778352737427, 0.5056308507919312]	[-0.38387611508369446, 0.4521656930446625, 0.3672857880592346, 0.7164401412010193]	[-0.5233280658721924, 0.1159675344824791, -0.8441953063011169, -0.003670776728540659]	[-0.2734779417514801, 0.5095537900924683, 0.2877978980541229, 0.7633722424507141]	[0.510862410068512, -0.23656193912029266, 0.8195773363113403, 0.10654117912054062]	[0.0315343476831913, 0.14844614267349243, 0.7517701983451843, 0.6417248845100403]	[0.13076810538768768, 0.08463823795318604, 0.740460991859436, 0.6537994146347046]
2024-10-15 19:24:32.174	[0.24340283870697021, -0.9790738224983215, 1.4936013221740723]	[0.23506152629852295, -1.0191431045532227, 1.1254554986953735]	[0.2616044878959656, -1.0203473567962646, 0.8845585584640503]	[0.2873154282569885, -0.896626889705658, 0.10427126288414001]	[0.21038657426834106, -1.2185039520263672, 0.15661391615867615]	[0.23928092420101166, -0.7293739318847656, 0.7182000279426575]	[0.41453656554222107, -1.1844253540039062, 0.7722597718238831]	[0.15017467737197876, -0.8075235486030579, 1.0493319034576416]	[0.2552332282066345, -1.2360289096832275, 1.0510802268981934]	[0.29833555221557617, -1.150953769683838, 0.5094209909439087]	[0.2597407102584839, -0.9067909717559814, 0.502718448638916]	[-0.010955686680972576, 0.1253518909215927, 0.933830738067627, 0.3348537087440491]	[-0.024652943015098572, -0.005909174680709839, 0.7828872799873352, 0.6216468214988708]	[-0.043607618659734726, -0.033298928290605545, 0.7659148573875427, 0.6405965089797974]	[-0.03651935234665871, 0.020036114379763603, 0.6991578340530396, 0.7137529253959656]	[-0.02684039995074272, -0.04058099538087845, 0.8613782525062561, 0.5056287050247192]	[-0.38333773612976074, 0.4542350769042969, 0.3666720390319824, 0.7157334089279175]	[-0.5236259698867798, 0.11540757119655609, -0.8440892100334167, -0.0032159157563000917]	[-0.27313968539237976, 0.5105797648429871, 0.2866164445877075, 0.7632521986961365]	[0.5112419128417969, -0.23602959513664246, 0.8195558190345764, 0.10606659948825836]	[0.031498488038778305, 0.14837969839572906, 0.7517353296279907, 0.641782820224762]	[0.1307198852300644, 0.0845457911491394, 0.740447461605072, 0.6538364291191101]
2024-10-15 19:24:32.185	[0.24306926131248474, -0.9791234731674194, 1.493640661239624]	[0.23483887314796448, -1.0192854404449463, 1.1254973411560059]	[0.26138171553611755, -1.0204445123672485, 0.8846002221107483]	[0.2873135209083557, -0.8966123461723328, 0.10428586602210999]	[0.21037819981575012, -1.2185285091400146, 0.1566184163093567]	[0.2388453483581543, -0.7330101728439331, 0.7176733016967773]	[0.4143681526184082, -1.1839598417282104, 0.7719293236732483]	[0.14911913871765137, -0.8090560436248779, 1.0491796731948853]	[0.25561603903770447, -1.2359676361083984, 1.0509978532791138]	[0.2982842028141022, -1.1509863138198853, 0.5094377994537354]	[0.25966498255729675, -0.9068063497543335, 0.5027475357055664]	[-0.011028637178242207, 0.12568296492099762, 0.9349755048751831, 0.331516295671463]	[-0.024576375260949135, -0.005889204330742359, 0.7832463979721069, 0.6211977005004883]	[-0.043616294860839844, -0.03333215042948723, 0.7661446332931519, 0.6403194665908813]	[-0.0364835299551487, 0.02005649171769619, 0.6991540789604187, 0.7137578725814819]	[-0.026836104691028595, -0.04061339050531387, 0.8613743185997009, 0.5056328177452087]	[-0.38591012358665466, 0.4555024206638336, 0.36376360058784485, 0.7150292992591858]	[-0.5243217349052429, 0.11409495025873184, -0.8438393473625183, -0.0020436891354620457]	[-0.2749580144882202, 0.510984480381012, 0.2845964729785919, 0.7630844116210938]	[0.5122025012969971, -0.2347780466079712, 0.8194728493690491, 0.10484437644481659]	[0.03146003186702728, 0.14833196997642517, 0.7517395615577698, 0.6417909860610962]	[0.13067427277565002, 0.0844450369477272, 0.7404801249504089, 0.6538215279579163]
2024-10-15 19:24:32.197	[0.2428044080734253, -0.9791021943092346, 1.4936631917953491]	[0.2347424179315567, -1.019370198249817, 1.1255178451538086]	[0.2612931728363037, -1.0205155611038208, 0.8846214413642883]	[0.28729838132858276, -0.8966352939605713, 0.10431995242834091]	[0.21039795875549316, -1.2185624837875366, 0.1566317081451416]	[0.23865076899528503, -0.7348446249961853, 0.7173731923103333]	[0.4142715036869049, -1.1836646795272827, 0.7717903852462769]	[0.14864583313465118, -0.8097939491271973, 1.0490891933441162]	[0.2558167576789856, -1.2359390258789062, 1.0509824752807617]	[0.2982247471809387, -1.151038408279419, 0.5094742178916931]	[0.2594839930534363, -0.9068759679794312, 0.5028008222579956]	[-0.011386875063180923, 0.12605561316013336, 0.9357022047042847, 0.3293050527572632]	[-0.024583160877227783, -0.005835970863699913, 0.783638596534729, 0.6207031011581421]	[-0.043624166399240494, -0.03334682062268257, 0.7664003372192383, 0.6400120258331299]	[-0.036487042903900146, 0.01987295225262642, 0.6992608308792114, 0.7136582732200623]	[-0.026674125343561172, -0.040670137852430344, 0.8613815307617188, 0.5056247115135193]	[-0.3873927891254425, 0.45593953132629395, 0.36228129267692566, 0.7147015333175659]	[-0.5247474908828735, 0.11342368274927139, -0.8436666131019592, -0.0013079599011689425]	[-0.27601730823516846, 0.5112624764442444, 0.2836829721927643, 0.7628559470176697]	[0.5127107501029968, -0.2341245412826538, 0.8194347620010376, 0.1041162759065628]	[0.03142085298895836, 0.14823459088802338, 0.7518711090087891, 0.6416611075401306]	[0.13053347170352936, 0.0842682421207428, 0.7407190799713135, 0.6536017060279846]
2024-10-15 19:24:32.208	[0.2426648885011673, -0.9791615009307861, 1.4936926364898682]	[0.2346094250679016, -1.019451379776001, 1.125535488128662]	[0.26118549704551697, -1.0205751657485962, 0.8846417665481567]	[0.28729838132858276, -0.8966352939605713, 0.10431995242834091]	[0.21039795875549316, -1.2185624837875366, 0.1566317081451416]	[0.23842839896678925, -0.7366361618041992, 0.7170281410217285]	[0.4142715036869049, -1.1836646795272827, 0.7717903852462769]	[0.14829958975315094, -0.8105727434158325, 1.0489318370819092]	[0.2560144066810608, -1.2359213829040527, 1.0509920120239258]	[0.2982247471809387, -1.151038408279419, 0.5094742178916931]	[0.2594839930534363, -0.9068759679794312, 0.5028008222579956]	[-0.011364313773810863, 0.1261502355337143, 0.9363454580307007, 0.32743582129478455]	[-0.024499502032995224, -0.0057108597829937935, 0.784034013748169, 0.6202078461647034]	[-0.043649669736623764, -0.033396556973457336, 0.7666639685630798, 0.6396920084953308]	[-0.036487042903900146, 0.01987295225262642, 0.6992608308792114, 0.7136582732200623]	[-0.026674125343561172, -0.040670137852430344, 0.8613815307617188, 0.5056247115135193]	[-0.38811489939689636, 0.4568364918231964, 0.3612586557865143, 0.7142544984817505]	[-0.5252242088317871, 0.11292609572410583, -0.8434376120567322, -0.0004239754343871027]	[-0.27676522731781006, 0.5116769671440125, 0.2825159728527069, 0.7627400159835815]	[0.513214647769928, -0.23357807099819183, 0.8193718791007996, 0.10335338860750198]	[0.03142085298895836, 0.14823459088802338, 0.7518711090087891, 0.6416611075401306]	[0.13053347170352936, 0.0842682421207428, 0.7407190799713135, 0.6536017060279846]
2024-10-15 19:24:32.219	[0.24256587028503418, -0.9792248606681824, 1.493699312210083]	[0.23450779914855957, -1.0195616483688354, 1.1255440711975098]	[0.26109203696250916, -1.0206413269042969, 0.8846511244773865]	[0.287262499332428, -0.8966560363769531, 0.10431573539972305]	[0.2103969156742096, -1.2185994386672974, 0.156634122133255]	[0.23830527067184448, -0.738319993019104, 0.7166985273361206]	[0.41404515504837036, -1.1829015016555786, 0.7715443968772888]	[0.1480768769979477, -0.8113507032394409, 1.0487415790557861]	[0.25622981786727905, -1.235896348953247, 1.0509600639343262]	[0.29816797375679016, -1.1510682106018066, 0.5094891786575317]	[0.2592969238758087, -0.906921923160553, 0.502848207950592]	[-0.011589843779802322, 0.1262880563735962, 0.937008261680603, 0.325472891330719]	[-0.024420883506536484, -0.0056192511692643166, 0.7844491600990295, 0.6196867227554321]	[-0.04361981526017189, -0.03345716372132301, 0.7669598460197449, 0.6393359899520874]	[-0.03645731508731842, 0.019601931795477867, 0.6992568969726562, 0.7136711478233337]	[-0.026654846966266632, -0.04078031703829765, 0.8613953590393066, 0.5055932998657227]	[-0.38833990693092346, 0.4579748511314392, 0.36054572463035583, 0.7137632966041565]	[-0.5258053541183472, 0.1125011146068573, -0.8431323170661926, 0.0005152076482772827]	[-0.2772950828075409, 0.5120352506637573, 0.28120100498199463, 0.7627931833267212]	[0.5137585401535034, -0.23308660089969635, 0.819269597530365, 0.1025683730840683]	[0.031417082995176315, 0.14817847311496735, 0.7521411776542664, 0.6413578391075134]	[0.13041485846042633, 0.08406766504049301, 0.7409955859184265, 0.6533377170562744]
2024-10-15 19:24:32.230	[0.24236294627189636, -0.9792419672012329, 1.4936662912368774]	[0.23434913158416748, -1.0196583271026611, 1.1255218982696533]	[0.260926216840744, -1.0206716060638428, 0.8846278190612793]	[0.28725457191467285, -0.8966562747955322, 0.10429728776216507]	[0.21037043631076813, -1.2186262607574463, 0.1565927267074585]	[0.23861968517303467, -0.7402011752128601, 0.7164881825447083]	[0.4138803780078888, -1.1824560165405273, 0.7713371515274048]	[0.14778779447078705, -0.8121237754821777, 1.0486172437667847]	[0.25646281242370605, -1.2359026670455933, 1.0508921146392822]	[0.2981036305427551, -1.151052713394165, 0.5094491243362427]	[0.2591588497161865, -0.906902551651001, 0.5028465986251831]	[-0.011965391226112843, 0.12646698951721191, 0.9376965761184692, 0.3234008550643921]	[-0.02427760697901249, -0.005570771638303995, 0.7848723530769348, 0.6191567182540894]	[-0.0435364805161953, -0.033532366156578064, 0.7672625780105591, 0.6389743089675903]	[-0.03652607277035713, 0.019458701834082603, 0.6992153525352478, 0.713712215423584]	[-0.026669371873140335, -0.040942683815956116, 0.86137455701828, 0.5056147575378418]	[-0.38918623328208923, 0.4585130214691162, 0.3587692975997925, 0.7138518691062927]	[-0.5265129804611206, 0.1118125468492508, -0.842780590057373, 0.0017060113605111837]	[-0.2779499590396881, 0.5121654868125916, 0.2795577943325043, 0.7630712985992432]	[0.5143941044807434, -0.23234671354293823, 0.8192100524902344, 0.10153143852949142]	[0.03138047456741333, 0.14818020164966583, 0.7523164749145508, 0.6411534547805786]	[0.1302979290485382, 0.08393040299415588, 0.7411778569221497, 0.6531720161437988]
2024-10-15 19:24:32.242	[0.24220538139343262, -0.9792318344116211, 1.4936397075653076]	[0.23426595330238342, -1.019753336906433, 1.125508427619934]	[0.26080024242401123, -1.0207252502441406, 0.8846095204353333]	[0.2872397303581238, -0.8966642618179321, 0.10429634153842926]	[0.21035617589950562, -1.2186620235443115, 0.15655794739723206]	[0.23933491110801697, -0.7422407865524292, 0.7163558006286621]	[0.4137194752693176, -1.181957721710205, 0.7711544036865234]	[0.14751549065113068, -0.8128796815872192, 1.0485446453094482]	[0.25669729709625244, -1.2359014749526978, 1.0508368015289307]	[0.29808032512664795, -1.151049256324768, 0.5094090700149536]	[0.25904911756515503, -0.9069026112556458, 0.5028534531593323]	[-0.012049378827214241, 0.12650111317634583, 0.9385078549385071, 0.3210223317146301]	[-0.024175887927412987, -0.0055180760100483894, 0.7852992415428162, 0.6186196804046631]	[-0.04342958703637123, -0.03352069482207298, 0.7675706148147583, 0.6386121511459351]	[-0.03658512607216835, 0.01936672069132328, 0.6992329955101013, 0.7136943936347961]	[-0.02663569152355194, -0.04113544151186943, 0.8613724112510681, 0.5056045651435852]	[-0.39064741134643555, 0.4584905207157135, 0.3560083508491516, 0.7144502401351929]	[-0.5272012948989868, 0.11116643249988556, -0.8424322605133057, 0.002962074475362897]	[-0.27869632840156555, 0.5121821165084839, 0.27771931886672974, 0.7634590268135071]	[0.5150349140167236, -0.23164519667625427, 0.8191413879394531, 0.1004343181848526]	[0.03137682378292084, 0.1482049971818924, 0.752488911151886, 0.6409456729888916]	[0.13021276891231537, 0.08383171260356903, 0.7413727641105652, 0.652980387210846]
2024-10-15 19:24:32.253	[0.24203276634216309, -0.9792253971099854, 1.4936292171478271]	[0.23414987325668335, -1.0198523998260498, 1.1255089044570923]	[0.26067915558815, -1.0207809209823608, 0.8846092224121094]	[0.2872263193130493, -0.8966648578643799, 0.1043052226305008]	[0.2103525996208191, -1.2186808586120605, 0.15654924511909485]	[0.23997467756271362, -0.7441747188568115, 0.7162458300590515]	[0.41356295347213745, -1.1814382076263428, 0.7710703611373901]	[0.14730846881866455, -0.8135485053062439, 1.0485029220581055]	[0.25689616799354553, -1.2359296083450317, 1.0508394241333008]	[0.2980791926383972, -1.1510366201400757, 0.5093936920166016]	[0.2589409351348877, -0.9069077968597412, 0.5028707981109619]	[-0.012146823108196259, 0.12649257481098175, 0.9392114281654358, 0.31895768642425537]	[-0.02409709244966507, -0.005435585044324398, 0.7857051491737366, 0.6181078553199768]	[-0.04338090866804123, -0.033561453223228455, 0.7678871750831604, 0.6382327675819397]	[-0.0366641990840435, 0.01927284337580204, 0.6993212103843689, 0.7136064767837524]	[-0.0266280360519886, -0.04121703281998634, 0.861374020576477, 0.5055957436561584]	[-0.3917067050933838, 0.4590566158294678, 0.3533889651298523, 0.7148070335388184]	[-0.5278187990188599, 0.11062465608119965, -0.8421106338500977, 0.004370507784187794]	[-0.27916520833969116, 0.5122872591018677, 0.2757406234741211, 0.7639344334602356]	[0.5156152248382568, -0.23099149763584137, 0.8191012740135193, 0.09928245097398758]	[0.03139853477478027, 0.1482306867837906, 0.752687931060791, 0.6407048106193542]	[0.130123108625412, 0.0837378278374672, 0.7416212558746338, 0.6527281403541565]
2024-10-15 19:24:32.264	[0.24192102253437042, -0.9792057871818542, 1.4936758279800415]	[0.23397205770015717, -1.0200715065002441, 1.1256039142608643]	[0.260555237531662, -1.02095627784729, 0.8847099542617798]	[0.28722625970840454, -0.8966761827468872, 0.10433531552553177]	[0.2103734165430069, -1.2186782360076904, 0.1565990149974823]	[0.24049033224582672, -0.7460660338401794, 0.7160800695419312]	[0.4134314954280853, -1.1808360815048218, 0.7710508108139038]	[0.14723165333271027, -0.8142609596252441, 1.0484223365783691]	[0.2571021020412445, -1.235904335975647, 1.0508842468261719]	[0.29812732338905334, -1.15103280544281, 0.5094364881515503]	[0.258877158164978, -0.9069395661354065, 0.5029301643371582]	[-0.012508217245340347, 0.12640665471553802, 0.940575897693634, 0.3149317502975464]	[-0.024069007486104965, -0.005196751561015844, 0.7865656614303589, 0.617015540599823]	[-0.04344814270734787, -0.033651914447546005, 0.7686258554458618, 0.6373336911201477]	[-0.036574434489011765, 0.019176965579390526, 0.6993992924690247, 0.7135372161865234]	[-0.026570528745651245, -0.0411287397146225, 0.8613852858543396, 0.5055866837501526]	[-0.39217209815979004, 0.4600333571434021, 0.3512497544288635, 0.7149783968925476]	[-0.5284428596496582, 0.11033753305673599, -0.8417483568191528, 0.005787302739918232]	[-0.2792613208293915, 0.5129109025001526, 0.2714095115661621, 0.765031099319458]	[0.5161523222923279, -0.23053720593452454, 0.81902015209198, 0.09821148961782455]	[0.03148740530014038, 0.1482437402009964, 0.7529497146606445, 0.6403898000717163]	[0.1300717443227768, 0.08364437520503998, 0.7419103980064392, 0.6524216532707214]
2024-10-15 19:24:32.276	[0.24165205657482147, -0.9792165160179138, 1.4937224388122559]	[0.2339102178812027, -1.0201648473739624, 1.1256192922592163]	[0.260489284992218, -1.0210288763046265, 0.8847249150276184]	[0.2872256934642792, -0.8966831564903259, 0.104352667927742]	[0.21037836372852325, -1.2186673879623413, 0.15663477778434753]	[0.24110600352287292, -0.7477417588233948, 0.7159690856933594]	[0.41325634717941284, -1.1801972389221191, 0.7710604071617126]	[0.1472977101802826, -0.8155388236045837, 1.048216700553894]	[0.2572798430919647, -1.235915184020996, 1.0509498119354248]	[0.2981097996234894, -1.1510268449783325, 0.509478747844696]	[0.2587728500366211, -0.9069575071334839, 0.5029802322387695]	[-0.012765694409608841, 0.1262480914592743, 0.9412340521812439, 0.3130125403404236]	[-0.02401130460202694, -0.005044484045356512, 0.7870262861251831, 0.6164314150810242]	[-0.04343436658382416, -0.03365347534418106, 0.7690061330795288, 0.6368756890296936]	[-0.036503471434116364, 0.019069984555244446, 0.6994051933288574, 0.7135378122329712]	[-0.026568174362182617, -0.04100911691784859, 0.8614057302474976, 0.5055617690086365]	[-0.3919582664966583, 0.4612073600292206, 0.34937795996665955, 0.7152563333511353]	[-0.5291121006011963, 0.10981450974941254, -0.8413828015327454, 0.007505631539970636]	[-0.2794170677661896, 0.5129914879798889, 0.26909878849983215, 0.7657361030578613]	[0.5167097449302673, -0.2298424243927002, 0.8190228939056396, 0.096877321600914]	[0.03153574466705322, 0.14820383489131927, 0.7532445788383484, 0.6400498151779175]	[0.12999801337718964, 0.08349376916885376, 0.7422162294387817, 0.6521077156066895]
