timestamp	1::5::pos	1::23::pos	1::2::pos	1::47::pos	1::11::pos	1::27::pos	1::49::pos	1::8::pos	1::45::pos	1::50::pos	1::5::ori	1::23::ori	1::2::ori	1::47::ori	1::11::ori	1::27::ori	1::49::ori	1::8::ori	1::45::ori	1::50::ori
2024-08-27 15:27:59.344	[0.05524687469005585, 1.481277346611023, -0.07052838057279587]	[-0.17813938856124878, 0.7261531352996826, -0.1553177833557129]	[0.07320612668991089, 0.8554232716560364, -0.024332255125045776]	[-0.1291714608669281, 0.010945871472358704, -0.11843852698802948]	[-0.16929276287555695, 0.8204766511917114, -0.18561309576034546]	[0.4964474141597748, 1.1849499940872192, -0.07578135281801224]	[0.18365146219730377, 0.5756468772888184, -0.027960442006587982]	[-0.15443536639213562, 1.0131378173828125, -0.02479708008468151]	[-0.06129211559891701, 0.5845258235931396, -0.018956724554300308]	[0.23878882825374603, 0.0805380642414093, 0.06246734410524368]	[-0.07486233860254288, 0.9286591410636902, -0.09123782068490982, -0.3516581654548645]	[-0.6438636183738708, 0.626899003982544, 0.43867456912994385, 0.001375978928990662]	[0.01245170272886753, 0.9990211725234985, -0.027448268607258797, -0.032379671931266785]	[0.08859438449144363, 0.9787989258766174, -0.023211322724819183, 0.18320733308792114]	[-0.5477641820907593, 0.7637741565704346, 0.04628949239850044, 0.33832043409347534]	[0.22254499793052673, 0.9028059840202332, 0.36575332283973694, -0.040493279695510864]	[-0.05478185787796974, 0.9944536685943604, -0.08978168666362762, 0.00031046185176819563]	[-0.6789968013763428, 0.6783480644226074, 0.27427980303764343, 0.059815481305122375]	[0.1019587591290474, 0.993251383304596, -0.015942847356200218, -0.052932992577552795]	[-0.008962222374975681, 0.97609543800354, -0.038566309958696365, 0.21370568871498108]
2024-08-27 15:27:59.355	[0.05521614849567413, 1.4812850952148438, -0.07052332162857056]	[-0.17854073643684387, 0.7264641523361206, -0.15581856667995453]	[0.07322554290294647, 0.8554321527481079, -0.024334095418453217]	[-0.12916308641433716, 0.010930493474006653, -0.11842180043458939]	[-0.16930042207241058, 0.8206275701522827, -0.18574337661266327]	[0.4973140060901642, 1.1870229244232178, -0.07572120428085327]	[0.18367141485214233, 0.575634777545929, -0.027959177270531654]	[-0.1545332819223404, 1.0131934881210327, -0.024859363213181496]	[-0.06126828119158745, 0.5845189690589905, -0.018934186547994614]	[0.23880623281002045, 0.0805266797542572, 0.062474094331264496]	[-0.07501893490552902, 0.9286106824874878, -0.09123439341783524, -0.3517535328865051]	[-0.6437084674835205, 0.6273329854011536, 0.4382701814174652, 0.003459608182311058]	[0.01246804092079401, 0.999021053314209, -0.027479439973831177, -0.032349586486816406]	[0.0885932445526123, 0.9787978529930115, -0.023209191858768463, 0.18321432173252106]	[-0.5470440983772278, 0.7638849020004272, 0.045906197279691696, 0.3392864465713501]	[0.2192196100950241, 0.9027759432792664, 0.36777329444885254, -0.041004493832588196]	[-0.054771095514297485, 0.9944533705711365, -0.08979226648807526, 0.0002185684716096148]	[-0.6788929104804993, 0.678633451461792, 0.2736375629901886, 0.060692064464092255]	[0.10197249054908752, 0.9932462573051453, -0.015922201797366142, -0.05301009863615036]	[-0.008906812407076359, 0.9761103987693787, -0.03852565959095955, 0.2136470526456833]
2024-08-27 15:27:59.366	[0.05516551434993744, 1.481299877166748, -0.07052880525588989]	[-0.17875686287879944, 0.7265462279319763, -0.1559610664844513]	[0.0732436254620552, 0.8554465174674988, -0.024337347596883774]	[-0.12915387749671936, 0.010949686169624329, -0.11842606961727142]	[-0.16933691501617432, 0.820713222026825, -0.18581858277320862]	[0.49772119522094727, 1.1880989074707031, -0.07573669403791428]	[0.18368235230445862, 0.5756417512893677, -0.027960173785686493]	[-0.15461678802967072, 1.0132304430007935, -0.024914665147662163]	[-0.06125613674521446, 0.5845268964767456, -0.01892857626080513]	[0.23880767822265625, 0.08053401112556458, 0.062480732798576355]	[-0.07513943314552307, 0.9285685420036316, -0.09122464060783386, -0.3518417775630951]	[-0.6435757875442505, 0.6276693344116211, 0.437974750995636, 0.004418517462909222]	[0.012465868145227432, 0.9990206956863403, -0.027528511360287666, -0.03231794014573097]	[0.08855192363262177, 0.9787975549697876, -0.023215150460600853, 0.18323460221290588]	[-0.5464298725128174, 0.7640171647071838, 0.04547825828194618, 0.34003502130508423]	[0.21753035485744476, 0.9029239416122437, 0.36837655305862427, -0.04132523760199547]	[-0.05475762486457825, 0.9944532513618469, -0.08980227261781693, 0.0001741063460940495]	[-0.6787613034248352, 0.6789464950561523, 0.27303439378738403, 0.06137678027153015]	[0.10198953747749329, 0.9932435750961304, -0.015910813584923744, -0.05303053557872772]	[-0.00888854917138815, 0.9761090874671936, -0.03854406997561455, 0.21365009248256683]
2024-08-27 15:27:59.378	[0.05509619414806366, 1.4813162088394165, -0.0705169141292572]	[-0.17890626192092896, 0.7265282273292542, -0.15595734119415283]	[0.07325239479541779, 0.8554630875587463, -0.02433137036859989]	[-0.12915319204330444, 0.010948248207569122, -0.11842029541730881]	[-0.1695137321949005, 0.8207160830497742, -0.18588519096374512]	[0.498110830783844, 1.1891696453094482, -0.07579070329666138]	[0.1836865395307541, 0.575647234916687, -0.027952522039413452]	[-0.15471331775188446, 1.0132631063461304, -0.025040235370397568]	[-0.061246540397405624, 0.584530234336853, -0.0189221128821373]	[0.23881256580352783, 0.0805397629737854, 0.06248944252729416]	[-0.07539017498493195, 0.9284737706184387, -0.09120935201644897, -0.3520421087741852]	[-0.6435360908508301, 0.6278982162475586, 0.4377018213272095, 0.004721363540738821]	[0.012499161064624786, 0.9990200400352478, -0.02764514647424221, -0.032226596027612686]	[0.08858613669872284, 0.9788016080856323, -0.023278506472706795, 0.18318891525268555]	[-0.5462377071380615, 0.7640699148178101, 0.045125946402549744, 0.34027254581451416]	[0.21409167349338531, 0.9029461145401001, 0.3703053295612335, -0.04155750945210457]	[-0.05475340038537979, 0.9944531321525574, -0.08980631828308105, 0.0001197106612380594]	[-0.6785323023796082, 0.6792812943458557, 0.27273526787757874, 0.06153407320380211]	[0.10198456794023514, 0.9932419061660767, -0.015907788649201393, -0.0530734620988369]	[-0.008912472985684872, 0.9761181473731995, -0.03854576125741005, 0.21360744535923004]
2024-08-27 15:27:59.389	[0.05506114661693573, 1.4813337326049805, -0.07050073891878128]	[-0.17909641563892365, 0.726632833480835, -0.15612290799617767]	[0.07325662672519684, 0.8554766178131104, -0.024321604520082474]	[-0.12914523482322693, 0.01094771921634674, -0.11842097342014313]	[-0.16961394250392914, 0.820797860622406, -0.18596705794334412]	[0.49892204999923706, 1.1912741661071777, -0.07584598660469055]	[0.1836843192577362, 0.5756434798240662, -0.02791081741452217]	[-0.15478862822055817, 1.0133119821548462, -0.025089232251048088]	[-0.06124272570014, 0.5845404267311096, -0.018911486491560936]	[0.2388145476579666, 0.08052897453308105, 0.062490064650774]	[-0.07549145817756653, 0.9284063577651978, -0.09122342616319656, -0.35219451785087585]	[-0.643626868724823, 0.6277848482131958, 0.43773025274276733, 0.004782557021826506]	[0.012522196397185326, 0.9990208745002747, -0.027686268091201782, -0.03215759992599487]	[0.0885591134428978, 0.9788106679916382, -0.023273957893252373, 0.18315389752388]	[-0.5462833046913147, 0.7639880776405334, 0.04520956799387932, 0.3403719961643219]	[0.2124093472957611, 0.9028496146202087, 0.3714950382709503, -0.04166901856660843]	[-0.05475333705544472, 0.9944565892219543, -0.0897677019238472, 7.466453826054931e-05]	[-0.678468644618988, 0.6793018579483032, 0.27283409237861633, 0.06156983599066734]	[0.10197162628173828, 0.9932420253753662, -0.01589175872504711, -0.05310085788369179]	[-0.008976487442851067, 0.97611403465271, -0.038528360426425934, 0.21362653374671936]
2024-08-27 15:27:59.401	[0.05502508953213692, 1.4813416004180908, -0.07049442827701569]	[-0.1792234182357788, 0.7266926169395447, -0.156209334731102]	[0.07326827943325043, 0.855495035648346, -0.02430833876132965]	[-0.12914937734603882, 0.01094796508550644, -0.11841601878404617]	[-0.16973720490932465, 0.8208590745925903, -0.1860477328300476]	[0.4993363618850708, 1.1923549175262451, -0.07583096623420715]	[0.183686763048172, 0.5756404399871826, -0.027899984270334244]	[-0.15487658977508545, 1.013353943824768, -0.025145208463072777]	[-0.061237167567014694, 0.5845443606376648, -0.018906088545918465]	[0.23880498111248016, 0.08052325248718262, 0.062493544071912766]	[-0.07573983073234558, 0.9282791018486023, -0.09127810597419739, -0.3524622619152069]	[-0.6436576247215271, 0.6277731657028198, 0.43770119547843933, 0.004839709028601646]	[0.012589185498654842, 0.9990220069885254, -0.027769114822149277, -0.032025087624788284]	[0.08855605870485306, 0.9788058996200562, -0.023253196850419044, 0.1831834316253662]	[-0.5462794899940491, 0.7639630436897278, 0.04519093036651611, 0.3404366970062256]	[0.21070387959480286, 0.9027439951896667, 0.3726930022239685, -0.04191706329584122]	[-0.05473805218935013, 0.9944579601287842, -0.08976233750581741, 3.806552558671683e-05]	[-0.6782691478729248, 0.6794673800468445, 0.27280277013778687, 0.06208048760890961]	[0.10198519378900528, 0.9932416081428528, -0.01588716357946396, -0.053082700818777084]	[-0.008914940059185028, 0.9761155247688293, -0.038503535091876984, 0.21362730860710144]
2024-08-27 15:27:59.412	[0.054962240159511566, 1.481369137763977, -0.0704726129770279]	[-0.17965340614318848, 0.726972758769989, -0.1566440761089325]	[0.07327669113874435, 0.85550457239151, -0.024301420897245407]	[-0.12916211783885956, 0.01094372570514679, -0.1184014156460762]	[-0.16995452344417572, 0.8211615681648254, -0.18634305894374847]	[0.5001257658004761, 1.1944975852966309, -0.07585859298706055]	[0.1836809366941452, 0.5756359100341797, -0.02788735181093216]	[-0.15513861179351807, 1.0134825706481934, -0.02526881918311119]	[-0.061236850917339325, 0.5845414400100708, -0.01889406517148018]	[0.23878900706768036, 0.08051538467407227, 0.06249404698610306]	[-0.07579941302537918, 0.9282274842262268, -0.09128518402576447, -0.3525836765766144]	[-0.6435278058052063, 0.6280252933502197, 0.4375133514404297, 0.006198427639901638]	[0.01260455697774887, 0.999022901058197, -0.027795335277915, -0.031967923045158386]	[0.08860998600721359, 0.9788135886192322, -0.02319173887372017, 0.18312406539916992]	[-0.545458972454071, 0.7640796899795532, 0.04489899054169655, 0.34152740240097046]	[0.2073710858821869, 0.9029060006141663, 0.37412118911743164, -0.042324841022491455]	[-0.05472817271947861, 0.9944595694541931, -0.08974993228912354, 4.1437248000875115e-05]	[-0.6781695485115051, 0.6796615123748779, 0.272416353225708, 0.0627356767654419]	[0.10198061168193817, 0.993238627910614, -0.015886088833212852, -0.053147606551647186]	[-0.00901293009519577, 0.9761101007461548, -0.03849748149514198, 0.21364901959896088]
2024-08-27 15:27:59.423	[0.05492953583598137, 1.4813776016235352, -0.07046154141426086]	[-0.17988328635692596, 0.7270534038543701, -0.15679053962230682]	[0.07326938956975937, 0.855522632598877, -0.024304095655679703]	[-0.12918353080749512, 0.010960295796394348, -0.11842849850654602]	[-0.1700587421655655, 0.8212442398071289, -0.18644209206104279]	[0.5005214810371399, 1.1956063508987427, -0.07587157934904099]	[0.18367740511894226, 0.5756509900093079, -0.027863556519150734]	[-0.1552458107471466, 1.013519287109375, -0.02533545531332493]	[-0.061246100813150406, 0.5845661163330078, -0.018916115164756775]	[0.23878133296966553, 0.0805254578590393, 0.062492989003658295]	[-0.0758582279086113, 0.9281823039054871, -0.09132456034421921, -0.3526797592639923]	[-0.6434058547019958, 0.6282673478126526, 0.437335342168808, 0.006851315964013338]	[0.01265446562319994, 0.9990242719650269, -0.027827391400933266, -0.031875889748334885]	[0.08874460309743881, 0.9787830114364624, -0.023215962573885918, 0.18321913480758667]	[-0.5450137853622437, 0.764193058013916, 0.04462088644504547, 0.34202033281326294]	[0.2056923508644104, 0.902962327003479, 0.3748722970485687, -0.04266829788684845]	[-0.0547245591878891, 0.9944620132446289, -0.08972468972206116, 4.8214191338047385e-05]	[-0.6780321002006531, 0.6798943281173706, 0.2720637917518616, 0.06322645395994186]	[0.10198841243982315, 0.9932404160499573, -0.015882670879364014, -0.05309956520795822]	[-0.009064003825187683, 0.9761026501655579, -0.03852105885744095, 0.2136765867471695]
2024-08-27 15:27:59.435	[0.05488232150673866, 1.4813954830169678, -0.07044090330600739]	[-0.18005190789699554, 0.7270299792289734, -0.15675866603851318]	[0.07327748090028763, 0.8555411100387573, -0.024294447153806686]	[-0.12917068600654602, 0.01095660775899887, -0.1184147521853447]	[-0.17031098902225494, 0.8211589455604553, -0.18649211525917053]	[0.5009286403656006, 1.1966907978057861, -0.07588516175746918]	[0.18367905914783478, 0.5756522417068481, -0.027850203216075897]	[-0.15534284710884094, 1.013533115386963, -0.02548290602862835]	[-0.06124093011021614, 0.5845752954483032, -0.018921390175819397]	[0.23877626657485962, 0.08052292466163635, 0.062489673495292664]	[-0.07601308077573776, 0.9280642867088318, -0.09131205826997757, -0.3529599905014038]	[-0.6433243155479431, 0.628483235836029, 0.43714502453804016, 0.006856338586658239]	[0.012755467556416988, 0.9990265369415283, -0.027896007522940636, -0.03170284256339073]	[0.08874205499887466, 0.9787765145301819, -0.023269329220056534, 0.1832486093044281]	[-0.5451980233192444, 0.7642086148262024, 0.04425766319036484, 0.3417391777038574]	[0.20403310656547546, 0.9030179381370544, 0.3756033480167389, -0.04302500933408737]	[-0.054718274623155594, 0.9944639801979065, -0.0897076353430748, 5.37124287802726e-05]	[-0.6777815222740173, 0.6801761388778687, 0.27203360199928284, 0.06301067024469376]	[0.10198567807674408, 0.9932436347007751, -0.01589798927307129, -0.0530397929251194]	[-0.008965968154370785, 0.9761018753051758, -0.038521941751241684, 0.2136840671300888]
2024-08-27 15:27:59.446	[0.054847754538059235, 1.481405258178711, -0.07043181359767914]	[-0.18021991848945618, 0.7270146608352661, -0.15679049491882324]	[0.07327207922935486, 0.8555498719215393, -0.024286821484565735]	[-0.12917649745941162, 0.010950140655040741, -0.11842132359743118]	[-0.17044369876384735, 0.8211723566055298, -0.18656283617019653]	[0.5017005205154419, 1.1988749504089355, -0.07594352215528488]	[0.18367449939250946, 0.5756419897079468, -0.027830444276332855]	[-0.15541836619377136, 1.0135616064071655, -0.02555786445736885]	[-0.061253175139427185, 0.5845834612846375, -0.018939103931188583]	[0.23878683149814606, 0.08051225543022156, 0.06249735504388809]	[-0.07607182115316391, 0.9280137419700623, -0.09134732931852341, -0.3530712127685547]	[-0.6435387134552002, 0.6283910870552063, 0.4369700849056244, 0.006304997019469738]	[0.012815813533961773, 0.9990277290344238, -0.027926981449127197, -0.03161391615867615]	[0.08873502165079117, 0.978771984577179, -0.023314177989959717, 0.18327029049396515]	[-0.5454126000404358, 0.7641078233718872, 0.044244736433029175, 0.3416239619255066]	[0.2007187306880951, 0.9032822847366333, 0.3766747713088989, -0.04369622468948364]	[-0.0547361858189106, 0.9944642186164856, -0.08969387412071228, 8.593544771429151e-05]	[-0.6776954531669617, 0.6802158355712891, 0.2721767723560333, 0.0628906711935997]	[0.10198087990283966, 0.993249237537384, -0.015909485518932343, -0.052941709756851196]	[-0.009029126726090908, 0.9761046767234802, -0.038460273295640945, 0.21367964148521423]
2024-08-27 15:27:59.458	[0.054813534021377563, 1.4814149141311646, -0.07040459662675858]	[-0.1803847700357437, 0.7271111607551575, -0.15695491433143616]	[0.07326599955558777, 0.8555630445480347, -0.024285929277539253]	[-0.12918473780155182, 0.010962046682834625, -0.11841734498739243]	[-0.17059050500392914, 0.821276068687439, -0.18669860064983368]	[0.5020684599876404, 1.1999367475509644, -0.07594483345746994]	[0.18366771936416626, 0.5756482481956482, -0.027833059430122375]	[-0.15554051101207733, 1.0136098861694336, -0.0256258025765419]	[-0.06126050651073456, 0.5845968723297119, -0.018952365964651108]	[0.2387804388999939, 0.0805191695690155, 0.06249845027923584]	[-0.0760820060968399, 0.9279462695121765, -0.09135376662015915, -0.3532446324825287]	[-0.6435580849647522, 0.6283654570579529, 0.43697574734687805, 0.006498256232589483]	[0.01285342127084732, 0.9990280270576477, -0.02797640860080719, -0.0315459668636322]	[0.08878713846206665, 0.9787697792053223, -0.023265188559889793, 0.18326327204704285]	[-0.5453281402587891, 0.7640886902809143, 0.04426299408078194, 0.3417990207672119]	[0.19910070300102234, 0.9032862782478333, 0.37747055292129517, -0.04414532706141472]	[-0.054739851504564285, 0.9944638013839722, -0.08969557285308838, 0.00012230647553224117]	[-0.6776050925254822, 0.6802619695663452, 0.27223965525627136, 0.06309192627668381]	[0.10197145491838455, 0.9932502508163452, -0.015930889174342155, -0.052934274077415466]	[-0.00899922102689743, 0.9761011004447937, -0.03842680901288986, 0.2137032300233841]
2024-08-27 15:27:59.469	[0.054739564657211304, 1.4814386367797852, -0.07039578258991241]	[-0.18061023950576782, 0.7271836400032043, -0.1570781022310257]	[0.07326233386993408, 0.8555781841278076, -0.024288492277264595]	[-0.12917989492416382, 0.010933920741081238, -0.11841204017400742]	[-0.17087849974632263, 0.82138592004776, -0.18689905107021332]	[0.5024102330207825, 1.2009748220443726, -0.0759623646736145]	[0.18365547060966492, 0.5756365060806274, -0.027839526534080505]	[-0.15575794875621796, 1.0136823654174805, -0.025775285437703133]	[-0.0612698532640934, 0.5845897793769836, -0.018970685079693794]	[0.23876890540122986, 0.08050704002380371, 0.06248968839645386]	[-0.07614488154649734, 0.9278351664543152, -0.09129096567630768, -0.3535390794277191]	[-0.6432530283927917, 0.6288276314735413, 0.4367510676383972, 0.00706162303686142]	[0.012943326495587826, 0.9990285038948059, -0.0280753243714571, -0.031404759734869]	[0.08876598626375198, 0.9787690043449402, -0.023300152271986008, 0.18327313661575317]	[-0.5447736978530884, 0.764365553855896, 0.04382973536849022, 0.3421199917793274]	[0.19753725826740265, 0.903325617313385, 0.37814435362815857, -0.044596295803785324]	[-0.054742902517318726, 0.9944639801979065, -0.08969174325466156, 0.00014887709403410554]	[-0.6773615479469299, 0.6805772185325623, 0.2719281017780304, 0.06364887207746506]	[0.1019570380449295, 0.9932534098625183, -0.01594717986881733, -0.05289667844772339]	[-0.008991695009171963, 0.9760981202125549, -0.038425296545028687, 0.21371720731258392]
